date,temperature,humidity,rainfall,wind_speed,pressure
2024-01-22,24.6,61,0.0,13.1,957.0
2024-01-23,24.7,62,0.0,17.4,956.2
2024-01-24,24.4,65,0.0,13.5,956.2
2024-01-25,22.7,70,0.0,12.3,958.0
2024-01-26,23.1,66,0.0,10.9,959.3
2024-01-27,22.7,68,0.0,12.6,959.7
2024-01-28,22.4,60,0.0,10.9,959.0
2024-01-29,22.2,64,0.0,11.1,958.4
2024-01-30,22.5,63,0.0,13.2,957.4
2024-01-31,23.1,55,0.0,12.9,956.8
2024-02-01,23.9,57,0.0,14.3,956.6
2024-02-02,24.1,60,0.0,9.3,956.8
2024-02-03,24.4,67,0.2,13.0,958.2
2024-02-04,25.2,61,0.0,10.8,959.1
2024-02-05,25.8,59,0.0,9.6,959.1
2024-02-06,26.5,54,0.0,10.8,958.7
2024-02-07,26.8,54,0.0,9.2,958.3
2024-02-08,26.7,52,0.0,9.9,957.8
2024-02-09,25.7,49,0.0,15.5,957.9
2024-02-10,25.8,62,0.0,17.9,958.8
2024-02-11,25.8,61,0.0,18.2,959.0
2024-02-12,25.0,58,0.0,14.8,958.9
2024-02-13,24.6,54,0.0,14.7,958.6
2024-02-14,25.0,53,0.0,13.3,957.7
2024-02-15,24.8,49,0.0,14.3,957.7
2024-02-16,24.0,43,0.0,16.7,958.5
2024-02-17,24.6,35,0.0,14.6,956.7
2024-02-18,25.8,32,0.0,19.5,955.3
2024-02-19,26.1,37,0.0,16.2,955.7
2024-02-20,26.7,40,0.0,12.7,955.4
2024-02-21,26.8,39,0.0,15.5,954.1
2024-02-22,25.9,39,0.0,12.8,954.1
2024-02-23,25.6,42,0.0,14.2,954.5
2024-02-24,26.8,59,0.1,20.7,954.2
2024-02-25,26.3,67,0.4,15.9,954.8
2024-02-26,26.1,61,0.1,19.9,955.7
2024-02-27,26.1,56,0.0,14.6,956.4
2024-02-28,25.6,48,0.0,12.8,955.7
2024-02-29,26.1,45,0.0,13.4,955.9
2024-03-01,27.1,44,0.0,17.0,956.4
2024-03-02,28.0,38,0.0,15.0,955.2
2024-03-03,28.0,42,0.0,16.3,954.5
2024-03-04,27.9,46,0.0,16.3,954.7
2024-03-05,27.8,43,0.0,20.5,955.1
2024-03-06,29.3,42,0.0,14.6,954.5
2024-03-07,28.9,41,0.0,13.8,953.9
2024-03-08,28.5,45,0.0,16.2,954.6
2024-03-09,29.3,46,0.0,13.8,955.0
2024-03-10,28.3,53,0.2,19.1,956.4
2024-03-11,28.5,46,0.0,18.4,957.4
2024-03-12,29.7,45,0.0,12.6,956.2
2024-03-13,31.0,37,0.0,16.6,954.6
2024-03-14,29.4,49,0.0,12.2,955.0
2024-03-15,29.6,43,0.0,21.3,954.1
2024-03-16,28.5,58,0.4,19.5,954.8
2024-03-17,27.5,64,5.7,17.7,955.2
2024-03-18,27.7,55,0.9,13.5,954.8
2024-03-19,28.5,47,0.2,16.0,954.2
2024-03-20,26.1,57,0.2,18.7,955.4
2024-03-21,26.5,52,0.0,14.8,955.0
2024-03-22,27.6,44,0.0,9.8,952.8
2024-03-23,29.1,40,0.0,13.4,952.5
2024-03-24,29.6,42,0.0,14.6,954.4
2024-03-25,28.9,42,0.0,12.5,955.0
2024-03-26,29.7,37,0.0,16.9,955.2
2024-03-27,29.5,32,0.0,13.1,956.5
2024-03-28,30.0,41,0.0,16.6,954.6
2024-03-29,30.8,37,0.0,16.2,953.1
2024-03-30,30.3,38,0.0,13.7,954.6
2024-03-31,29.9,37,0.0,13.7,955.6
2024-04-01,31.0,36,0.0,17.3,953.1
2024-04-02,30.9,41,0.0,10.6,951.6
2024-04-03,31.4,39,0.0,17.1,952.2
2024-04-04,31.4,41,0.0,14.2,952.5
2024-04-05,32.1,35,0.0,10.1,952.1
2024-04-06,32.2,31,0.0,13.1,951.2
2024-04-07,32.3,31,0.0,16.6,950.2
2024-04-08,31.1,39,0.0,22.8,952.3
2024-04-09,29.4,58,0.0,21.5,954.1
2024-04-10,30.1,45,0.0,18.4,953.8
2024-04-11,29.1,45,0.0,21.9,954.5
2024-04-12,27.8,63,6.3,17.3,954.4
2024-04-13,28.0,53,1.8,17.6,954.4
2024-04-14,30.0,48,0.0,13.0,954.4
2024-04-15,30.7,40,0.0,14.9,954.6
2024-04-16,31.3,37,0.0,13.4,953.4
2024-04-17,31.7,41,0.1,9.1,952.8
2024-04-18,32.1,42,0.0,11.2,951.7
2024-04-19,32.0,42,0.1,19.1,950.3
2024-04-20,30.0,52,0.5,17.1,951.0
2024-04-21,30.5,50,1.7,22.8,951.1
2024-04-22,30.9,44,0.0,23.1,952.0
2024-04-23,30.4,44,0.0,12.3,951.1
2024-04-24,30.8,33,0.0,16.1,950.6
2024-04-25,31.7,32,0.0,12.0,950.6
2024-04-26,32.3,34,0.0,10.2,950.1
2024-04-27,32.1,36,0.0,13.4,951.0
2024-04-28,33.3,34,0.0,16.9,950.9
2024-04-29,32.9,34,0.0,14.1,952.2
2024-04-30,33.2,36,0.0,13.4,950.3
2024-05-01,33.7,29,0.0,16.1,948.1
2024-05-02,32.5,27,0.0,17.0,948.3
2024-05-03,32.5,26,0.0,13.4,949.3
2024-05-04,33.1,41,0.0,14.7,949.6
2024-05-05,33.4,44,0.0,16.0,948.9
2024-05-06,33.6,44,0.0,15.3,949.4
2024-05-07,29.3,64,1.6,24.5,951.9
2024-05-08,29.7,58,0.8,19.7,951.2
2024-05-09,29.3,62,0.8,22.9,950.9
2024-05-10,27.7,74,22.9,15.1,951.6
2024-05-11,30.7,54,0.0,13.8,952.3
2024-05-12,30.1,57,5.1,18.4,952.8
2024-05-13,29.4,58,1.6,11.7,952.4
2024-05-14,29.3,59,0.5,16.9,952.1
2024-05-15,29.7,61,1.0,14.6,952.8
2024-05-16,28.7,66,13.5,19.2,953.1
2024-05-17,27.3,73,2.3,18.7,951.6
2024-05-18,27.1,78,10.7,19.3,950.1
2024-05-19,27.1,80,10.3,11.4,948.7
2024-05-20,28.5,74,9.2,12.5,948.5
2024-05-21,29.7,63,0.2,14.6,948.4
2024-05-22,29.3,67,5.5,15.1,947.9
2024-05-23,30.3,60,0.0,11.2,946.2
2024-05-24,32.1,50,0.0,17.2,944.8
2024-05-25,31.7,51,0.5,16.9,944.4
2024-05-26,32.3,46,0.2,26.6,944.7
2024-05-27,31.5,55,0.0,24.3,945.0
2024-05-28,31.6,52,0.0,22.3,945.8
2024-05-29,32.4,46,0.0,24.5,946.0
2024-05-30,32.8,42,0.0,19.4,947.3
2024-05-31,33.6,38,0.0,20.5,947.8
2024-06-01,33.8,41,0.0,15.6,948.4
2024-06-02,29.9,65,25.2,16.2,950.0
2024-06-03,27.8,69,11.9,15.5,950.9
2024-06-04,28.8,68,7.4,14.4,950.6
2024-06-05,26.7,83,34.1,14.4,951.0
2024-06-06,27.1,80,38.3,16.5,950.9
2024-06-07,26.9,77,4.5,17.8,949.6
2024-06-08,26.4,79,6.3,15.9,948.6
2024-06-09,26.4,77,1.6,14.3,947.7
2024-06-10,25.5,83,10.6,19.5,947.9
2024-06-11,25.3,85,6.0,18.9,948.2
2024-06-12,25.7,82,6.2,20.2,949.6
2024-06-13,26.1,83,32.4,20.7,949.8
2024-06-14,25.9,82,8.7,23.7,949.0
2024-06-15,27.2,74,0.8,21.7,948.6
2024-06-16,27.5,72,2.1,19.1,949.3
2024-06-17,27.8,73,2.8,17.6,949.4
2024-06-18,27.9,72,0.4,18.9,948.8
2024-06-19,27.3,72,6.5,19.7,947.7
2024-06-20,27.8,65,0.6,23.7,947.5
2024-06-21,27.5,71,2.8,22.8,947.3
2024-06-22,25.7,81,15.8,16.6,945.8
2024-06-23,27.2,74,2.5,20.5,945.3
2024-06-24,27.7,67,0.1,16.5,944.9
2024-06-25,27.2,74,7.9,22.3,944.5
2024-06-26,26.9,77,7.4,25.8,944.5
2024-06-27,25.0,86,28.0,21.8,946.1
2024-06-28,25.2,84,8.9,25.7,947.2
2024-06-29,26.6,75,2.2,25.8,948.3
2024-06-30,25.3,85,11.8,19.7,948.9
2024-07-01,26.0,77,1.0,26.8,948.4
2024-07-02,26.4,72,1.8,30.9,947.4
2024-07-03,26.6,73,0.0,25.1,948.0
2024-07-04,27.0,71,0.1,24.5,948.9
2024-07-05,26.2,77,2.4,25.1,947.6
2024-07-06,25.6,80,9.9,27.6,946.5
2024-07-07,25.2,82,9.3,19.5,947.0
2024-07-08,24.8,86,25.9,15.3,946.5
2024-07-09,25.3,83,8.6,17.9,947.6
2024-07-10,26.4,73,2.1,20.1,949.9
2024-07-11,26.3,76,12.0,21.6,949.1
2024-07-12,26.2,76,3.3,24.5,947.3
2024-07-13,25.9,78,3.6,28.2,946.3
2024-07-14,24.4,88,17.7,23.0,944.3
2024-07-15,24.7,87,5.4,23.0,943.3
2024-07-16,25.6,81,8.8,23.9,943.9
2024-07-17,25.1,81,3.6,28.7,945.6
2024-07-18,24.9,85,10.8,26.7,945.5
2024-07-19,23.9,90,28.3,27.9,944.1
2024-07-20,23.4,91,20.6,34.2,944.3
2024-07-21,24.1,86,13.5,28.4,945.2
2024-07-22,24.0,88,10.2,28.2,947.0
2024-07-23,24.3,87,11.9,32.2,947.7
2024-07-24,23.3,90,25.7,28.4,945.6
2024-07-25,23.2,91,18.2,28.9,944.2
2024-07-26,23.9,85,13.5,29.6,945.0
2024-07-27,23.7,88,10.5,27.8,945.4
2024-07-28,25.1,81,4.8,32.4,944.0
2024-07-29,25.3,82,3.8,24.0,944.3
2024-07-30,26.0,78,0.0,25.1,947.3
2024-07-31,26.1,77,1.5,26.3,948.6
2024-08-01,25.5,81,3.7,23.4,948.5
2024-08-02,24.5,85,11.5,29.2,948.2
2024-08-03,25.4,77,0.4,30.3,949.2
2024-08-04,25.2,80,4.9,24.9,949.8
2024-08-05,25.8,77,0.5,21.4,950.4
2024-08-06,25.2,82,5.5,21.5,949.7
2024-08-07,23.5,92,22.2,18.9,949.4
2024-08-08,24.6,83,7.9,18.5,950.2
2024-08-09,25.3,81,3.6,15.6,951.1
2024-08-10,26.0,78,0.4,14.8,950.9
2024-08-11,25.8,76,0.2,16.1,949.6
2024-08-12,24.9,85,39.0,11.7,949.4
2024-08-13,26.2,82,2.2,10.2,949.8
2024-08-14,27.0,80,0.2,10.1,949.8
2024-08-15,26.5,83,1.1,11.4,949.1
2024-08-16,25.4,88,26.6,20.0,948.3
2024-08-17,26.4,82,3.2,10.8,949.4
2024-08-18,26.5,83,7.8,9.3,950.1
2024-08-19,25.2,90,17.3,8.0,949.5
2024-08-20,25.5,85,8.2,7.6,949.3
2024-08-21,26.7,81,7.4,12.0,950.0
2024-08-22,25.7,82,6.9,17.5,950.1
2024-08-23,25.5,79,0.2,22.2,950.5
2024-08-24,24.3,85,12.7,27.2,949.9
2024-08-25,24.1,85,9.1,26.9,949.3
2024-08-26,25.0,80,1.8,28.0,948.7
2024-08-27,25.1,79,4.0,26.4,950.4
2024-08-28,25.3,78,3.3,27.4,950.5
2024-08-29,25.1,78,1.0,22.2,949.0
2024-08-30,23.8,90,15.9,19.8,948.7
2024-08-31,23.1,91,25.0,27.1,947.6
2024-09-01,22.4,92,72.0,28.3,945.6
2024-09-02,23.5,86,19.6,26.8,946.1
2024-09-03,24.6,84,8.8,25.0,948.5
2024-09-04,24.4,86,7.9,28.2,949.2
2024-09-05,25.1,83,3.7,23.2,948.4
2024-09-06,25.2,83,2.9,21.4,949.0
2024-09-07,24.0,89,10.3,21.7,949.5
2024-09-08,23.7,91,16.1,18.4,949.4
2024-09-09,23.5,91,12.9,22.0,947.1
2024-09-10,25.1,81,2.5,24.2,946.9
2024-09-11,25.1,76,0.1,24.9,948.8
2024-09-12,25.1,75,0.0,23.8,950.4
2024-09-13,24.8,73,0.0,21.5,950.5
2024-09-14,24.9,74,0.0,21.9,949.9
2024-09-15,25.2,73,0.0,20.8,949.9
2024-09-16,24.5,76,0.8,21.2,950.2
2024-09-17,25.2,72,0.0,21.7,949.9
2024-09-18,24.8,74,0.1,14.7,949.0
2024-09-19,25.5,74,0.0,8.5,949.7
2024-09-20,25.8,77,0.4,14.7,949.8
2024-09-21,24.9,85,6.1,16.1,950.0
2024-09-22,24.7,86,2.4,17.3,949.2
2024-09-23,24.8,88,20.0,11.7,948.5
2024-09-24,25.2,85,13.6,11.1,947.5
2024-09-25,24.7,88,14.6,13.9,947.0
2024-09-26,24.8,85,8.6,20.2,947.4
2024-09-27,25.3,79,0.0,18.8,950.0
2024-09-28,25.5,79,0.0,13.9,952.1
2024-09-29,26.1,79,0.8,6.1,953.4
2024-09-30,25.8,85,3.7,8.3,953.6
2024-10-01,26.4,82,2.7,11.2,951.9
2024-10-02,26.4,81,3.1,19.5,951.8
2024-10-03,26.1,81,1.1,14.8,951.6
2024-10-04,25.8,81,0.1,12.3,951.8
2024-10-05,24.9,85,2.2,18.2,952.3
2024-10-06,25.6,82,1.4,19.8,953.1
2024-10-07,25.4,79,2.1,15.3,954.3
2024-10-08,25.2,79,0.2,12.2,954.7
2024-10-09,25.2,82,2.7,15.7,953.1
2024-10-10,25.0,83,1.4,16.3,952.1
2024-10-11,24.9,85,1.7,19.7,951.9
2024-10-12,24.9,85,4.4,16.1,953.0
2024-10-13,25.2,83,2.7,13.8,953.3
2024-10-14,25.1,83,0.2,10.6,953.2
2024-10-15,24.6,85,11.0,15.0,953.0
2024-10-16,24.8,86,6.6,15.9,952.5
2024-10-17,25.0,86,7.8,20.5,952.0
2024-10-18,25.1,86,2.6,18.4,952.6
2024-10-19,25.3,83,0.9,19.1,953.8
2024-10-20,24.4,85,5.9,14.3,954.9
2024-10-21,24.8,83,1.2,11.6,954.8
2024-10-22,24.2,86,6.1,10.0,954.7
2024-10-23,24.9,73,0.0,13.3,953.7
2024-10-24,24.3,70,0.0,11.3,952.6
2024-10-25,24.2,62,0.0,15.1,952.4
2024-10-26,24.4,65,0.4,19.2,952.4
2024-10-27,24.5,66,0.0,12.5,951.4
2024-10-28,24.7,66,0.0,7.2,950.8
2024-10-29,25.4,68,0.1,8.3,952.2
2024-10-30,24.4,82,6.5,16.4,953.5
2024-10-31,24.4,84,11.3,10.4,954.6
2024-11-01,24.4,84,6.1,12.2,955.8
2024-11-02,24.4,83,1.6,14.1,956.0
2024-11-03,24.3,79,1.2,14.2,956.1
2024-11-04,24.5,73,0.0,10.5,955.1
2024-11-05,24.1,67,0.0,11.2,955.3
2024-11-06,23.8,61,0.0,12.7,955.6
2024-11-07,23.3,61,0.0,9.5,955.5
2024-11-08,23.8,65,0.0,10.3,955.6
2024-11-09,23.7,66,0.0,11.0,955.6
2024-11-10,24.1,59,0.0,12.4,955.4
2024-11-11,23.7,61,0.0,14.5,954.9
2024-11-12,25.4,59,0.0,12.9,954.6
2024-11-13,26.3,57,0.0,11.8,954.2
2024-11-14,25.1,76,1.0,11.6,955.3
2024-11-15,26.1,67,1.4,10.1,955.8
2024-11-16,26.0,49,0.0,9.9,955.3
2024-11-17,24.8,47,0.0,10.0,955.3
2024-11-18,23.9,50,0.0,9.8,955.9
2024-11-19,23.6,49,0.0,10.2,956.5
2024-11-20,23.3,49,0.0,8.6,956.0
2024-11-21,23.6,49,0.0,7.5,955.6
2024-11-22,23.6,49,0.0,9.6,955.4
2024-11-23,23.4,51,0.0,8.3,956.2
2024-11-24,23.5,53,0.0,9.6,956.3
2024-11-25,22.7,52,0.0,10.4,955.8
2024-11-26,23.3,50,0.0,12.2,955.1
2024-11-27,22.8,45,0.0,10.7,954.4
2024-11-28,22.0,44,0.0,15.7,954.2
2024-11-29,23.3,53,0.0,10.8,953.9
2024-11-30,24.7,64,0.0,14.9,952.5
2024-12-01,24.7,76,0.7,14.5,951.0
2024-12-02,23.7,85,4.2,12.8,951.6
2024-12-03,23.6,86,3.5,13.5,953.9
2024-12-04,24.7,80,0.8,11.2,955.0
2024-12-05,23.9,85,12.2,8.7,955.4
2024-12-06,24.7,78,3.1,10.3,955.2
2024-12-07,25.1,73,1.4,8.7,954.5
2024-12-08,24.5,78,1.1,8.3,954.4
2024-12-09,24.3,77,1.0,8.3,954.6
2024-12-10,23.8,72,0.6,13.0,955.3
2024-12-11,22.5,56,0.0,9.3,955.7
2024-12-12,22.2,53,0.0,7.7,955.1
2024-12-13,22.2,53,0.0,8.8,955.7
2024-12-14,21.7,54,0.0,8.8,957.0
2024-12-15,21.3,51,0.0,8.0,957.6
2024-12-16,20.9,47,0.0,7.1,956.2
2024-12-17,21.2,53,0.0,7.5,955.0
2024-12-18,22.3,53,0.0,8.3,954.2
2024-12-19,23.6,58,0.0,9.6,953.9
2024-12-20,24.7,72,0.0,8.1,953.5
2024-12-21,24.6,69,0.0,9.3,953.7
2024-12-22,24.0,65,0.0,10.9,954.6
2024-12-23,24.0,63,0.0,8.9,954.6
2024-12-24,24.3,59,0.0,13.2,954.7
2024-12-25,23.1,75,0.1,12.1,956.3
2024-12-26,22.4,84,0.5,14.1,958.5
2024-12-27,22.8,77,1.9,17.2,959.0
2024-12-28,23.0,72,0.0,12.1,958.4
2024-12-29,23.7,67,0.0,9.4,958.4
2024-12-30,24.5,54,0.0,9.0,958.4
2024-12-31,24.5,57,0.0,8.2,958.8
2025-01-01,24.3,57,0.0,10.2,957.4
2025-01-02,23.0,48,0.0,9.7,957.2
2025-01-03,23.1,40,0.0,9.4,957.3
2025-01-04,23.3,40,0.0,9.9,956.0
2025-01-05,22.4,56,0.0,9.5,955.8
2025-01-06,22.6,57,0.0,8.8,955.6
2025-01-07,23.1,53,0.0,10.4,955.9
2025-01-08,22.6,46,0.0,9.2,956.0
2025-01-09,21.6,50,0.0,11.3,957.0
2025-01-10,22.0,60,0.0,12.5,958.2
2025-01-11,22.2,62,0.0,12.5,957.9
2025-01-12,22.6,65,0.0,11.0,957.5
2025-01-13,23.5,58,0.0,11.7,956.4
2025-01-14,23.4,61,0.0,10.8,957.5
2025-01-15,23.1,65,0.0,12.2,958.4
2025-01-16,23.4,63,0.0,10.8,957.9
2025-01-17,23.2,62,0.0,12.0,957.0
2025-01-18,22.6,63,0.0,10.9,956.8
2025-01-19,23.7,51,0.0,9.7,956.7
2025-01-20,23.8,44,0.0,9.7,955.9
2025-01-21,24.1,38,0.0,9.6,954.9
2025-01-22,24.0,47,0.0,9.9,954.8
2025-01-23,23.4,61,0.0,11.6,955.0
2025-01-24,24.1,57,0.0,10.1,954.7
2025-01-25,24.3,52,0.0,9.8,955.5
2025-01-26,24.9,46,0.0,9.5,955.2
2025-01-27,25.0,49,0.0,9.9,954.1
2025-01-28,25.1,47,0.0,10.9,954.4
2025-01-29,24.7,51,0.0,10.9,956.1
2025-01-30,24.8,53,0.0,9.2,954.8
2025-01-31,25.6,48,0.0,10.7,954.1
2025-02-01,26.4,44,0.0,9.7,954.8
2025-02-02,26.5,42,0.0,11.0,955.2
2025-02-03,26.5,42,0.0,11.2,955.7
2025-02-04,26.6,42,0.0,10.2,955.9
2025-02-05,27.6,38,0.0,12.4,954.8
2025-02-06,26.9,41,0.0,12.7,955.0
2025-02-07,26.8,46,0.0,10.7,956.3
2025-02-08,27.1,45,0.0,11.2,956.2
2025-02-09,27.0,42,0.0,10.3,955.8
2025-02-10,26.7,48,0.0,12.2,956.6
2025-02-11,27.3,44,0.0,12.0,956.4
2025-02-12,28.0,41,0.0,10.9,956.3
2025-02-13,27.7,39,0.0,9.8,956.1
2025-02-14,27.1,37,0.0,6.4,956.0
2025-02-15,27.0,35,0.0,10.9,955.1
2025-02-16,27.2,33,0.0,8.8,955.3
2025-02-17,27.8,32,0.0,11.6,956.2
2025-02-18,28.1,38,0.0,11.8,956.0
2025-02-19,28.6,37,0.0,9.3,954.7
2025-02-20,28.3,42,0.5,8.6,955.6
2025-02-21,27.8,48,0.0,9.6,957.1
2025-02-22,28.1,41,0.0,11.0,957.4
2025-02-23,27.8,36,0.0,12.9,957.9
2025-02-24,27.7,29,0.0,10.9,958.0
2025-02-25,26.5,43,0.0,10.8,959.1
2025-02-26,26.9,44,0.0,10.7,959.2
2025-02-27,27.0,44,0.0,10.2,957.7
2025-02-28,27.2,48,0.0,10.1,956.6
2025-03-01,27.2,44,0.0,11.6,955.8
2025-03-02,28.5,37,0.0,11.7,954.1
2025-03-03,29.9,29,0.0,11.9,954.3
2025-03-04,29.9,32,0.0,13.5,954.4
2025-03-05,28.7,31,0.0,11.5,954.9
2025-03-06,26.9,23,0.0,11.1,955.8
2025-03-07,27.2,27,0.0,9.7,953.9
2025-03-08,28.3,28,0.0,9.9,952.3
2025-03-09,28.8,34,0.0,12.7,953.7
2025-03-10,27.1,53,0.0,12.2,956.6
2025-03-11,28.1,46,0.0,13.4,956.8
2025-03-12,29.2,38,0.0,10.8,954.6
2025-03-13,30.6,33,0.0,9.4,953.6
2025-03-14,31.6,30,0.0,10.5,953.8
2025-03-15,31.4,27,0.0,13.9,954.6
2025-03-16,31.4,22,0.0,12.7,954.6
2025-03-17,31.2,25,0.0,12.1,954.1
2025-03-18,31.4,28,0.0,13.6,954.1
2025-03-19,30.2,33,0.0,13.9,955.5
2025-03-20,28.7,52,0.0,13.8,956.6
2025-03-21,29.0,49,0.0,18.1,956.4
2025-03-22,27.2,61,0.5,11.3,955.8
2025-03-23,27.6,63,0.1,9.1,956.2
2025-03-24,28.2,56,0.0,9.4,956.0
2025-03-25,29.2,44,0.0,10.1,953.4
2025-03-26,30.0,35,0.0,13.1,952.0
2025-03-27,30.8,33,0.0,15.4,951.7
2025-03-28,31.8,31,0.0,8.4,951.3
2025-03-29,31.9,31,0.0,8.0,951.4
2025-03-30,32.0,29,0.0,13.3,952.6
2025-03-31,31.2,28,0.0,11.7,952.8
2025-04-01,29.4,47,0.0,12.3,952.3
2025-04-02,28.1,55,0.0,11.8,953.4
2025-04-03,25.8,71,9.4,11.3,955.0
2025-04-04,25.7,74,3.0,11.7,955.0
2025-04-05,27.7,63,0.0,6.6,953.8
2025-04-06,28.6,54,0.0,8.3,952.6
2025-04-07,29.8,41,0.0,11.5,952.9
2025-04-08,29.7,47,0.1,10.4,954.3
2025-04-09,30.3,47,0.0,13.1,953.2
2025-04-10,30.8,39,0.0,11.9,950.4
2025-04-11,31.0,35,0.0,16.4,949.6
2025-04-12,31.7,27,0.0,14.1,951.3
2025-04-13,31.3,28,0.0,10.4,952.6
2025-04-14,31.2,34,0.0,10.9,952.2
2025-04-15,31.2,35,0.0,11.2,952.2
2025-04-16,30.5,51,0.0,15.1,952.1
2025-04-17,30.1,54,0.3,10.3,951.3
2025-04-18,31.4,44,0.0,10.1,950.8
2025-04-19,30.7,50,1.7,8.6,950.8
2025-04-20,32.8,39,0.0,9.4,951.1
2025-04-21,32.4,42,0.1,11.5,953.1
2025-04-22,33.3,38,0.1,9.0,953.8
2025-04-23,33.2,37,0.0,9.9,952.2
2025-04-24,33.6,32,0.0,11.9,951.3
2025-04-25,33.4,35,0.0,9.8,951.8
2025-04-26,32.4,42,0.0,9.6,951.7
2025-04-27,29.1,62,8.2,11.1,952.9
2025-04-28,30.8,48,0.0,9.5,951.4
2025-04-29,31.2,44,0.0,11.1,950.7
2025-04-30,32.3,41,0.0,12.2,950.8
2025-05-01,31.7,50,0.0,11.9,951.7
2025-05-02,32.2,45,0.0,12.6,951.8
2025-05-03,32.3,41,0.0,12.1,950.9
2025-05-04,31.4,39,0.0,14.5,950.3
2025-05-05,31.4,43,0.0,10.6,950.3
2025-05-06,31.4,39,0.0,9.2,951.4
2025-05-07,31.2,38,0.8,11.9,950.7
2025-05-08,31.0,36,0.0,9.9,951.0
2025-05-09,30.9,40,0.0,12.8,951.9
2025-05-10,31.7,39,0.0,10.0,951.8
2025-05-11,32.2,41,0.2,10.4,950.7
2025-05-12,32.1,43,0.0,12.6,949.9
2025-05-13,31.2,49,0.0,11.9,949.9
2025-05-14,30.9,51,0.2,12.2,950.7
2025-05-15,29.3,61,11.5,10.4,951.0
2025-05-16,29.9,57,0.3,9.9,950.4
2025-05-17,30.2,57,0.6,9.9,949.9
2025-05-18,29.6,62,1.5,10.9,949.3
2025-05-19,28.8,68,8.8,14.7,948.6
2025-05-20,29.9,65,1.9,13.8,947.7
2025-05-21,26.4,82,24.5,10.1,948.3
2025-05-22,26.5,78,5.4,12.5,948.0
2025-05-23,27.4,69,1.0,17.2,946.0
2025-05-24,26.8,74,1.6,10.9,945.0
2025-05-25,26.5,77,2.6,16.3,945.3
2025-05-26,25.7,81,2.0,10.1,944.5
2025-05-27,25.9,81,1.5,14.8,944.3
2025-05-28,25.3,84,3.5,17.9,944.2
2025-05-29,26.1,82,4.5,13.7,943.8
2025-05-30,27.7,71,1.8,17.3,944.8
2025-05-31,28.6,59,0.0,16.5,948.0
2025-06-01,28.0,62,0.2,16.4,949.6
2025-06-02,27.3,66,1.1,17.7,949.2
2025-06-03,27.7,65,0.2,13.9,949.4
2025-06-04,28.3,59,0.1,13.1,950.3
2025-06-05,28.0,62,0.7,10.1,951.4
2025-06-06,29.0,61,0.2,8.5,951.7
2025-06-07,29.7,56,0.0,12.3,951.4
2025-06-08,29.3,60,0.6,12.6,950.4
2025-06-09,26.1,77,6.2,14.4,948.9
2025-06-10,27.4,70,1.6,15.2,946.2
2025-06-11,26.6,75,2.6,15.7,945.4
2025-06-12,26.5,80,10.0,10.1,945.0
2025-06-13,27.6,77,0.9,8.0,945.6
2025-06-14,27.7,74,1.6,11.4,945.6
2025-06-15,26.5,77,5.4,16.9,944.7
2025-06-16,26.4,75,1.6,25.1,944.8
2025-06-17,27.6,66,0.1,21.0,947.3
2025-06-18,27.5,66,0.2,21.1,947.7
2025-06-19,27.2,68,2.3,26.7,947.6
2025-06-20,27.5,67,0.2,20.6,948.9
2025-06-21,28.1,64,0.3,19.3,948.9
2025-06-22,28.1,61,1.0,21.8,948.4
2025-06-23,26.7,67,0.5,22.9,947.0
2025-06-24,25.7,74,12.4,23.8,945.6
2025-06-25,25.9,74,7.2,19.4,946.0
2025-06-26,26.2,74,9.8,18.2,946.4
2025-06-27,26.7,69,1.6,20.3,947.8
2025-06-28,27.6,64,0.3,23.0,948.3
2025-06-29,26.9,65,1.5,23.3,947.9
2025-06-30,25.5,75,8.7,24.1,947.6
2025-07-01,24.5,83,9.6,19.1,947.2
2025-07-02,24.6,85,4.9,15.7,946.9
2025-07-03,25.2,78,1.8,20.0,947.5
2025-07-04,25.9,75,11.5,23.5,948.7
2025-07-05,26.0,75,2.9,23.3,948.1
2025-07-06,26.6,69,2.4,22.9,947.0
2025-07-07,25.5,76,3.0,20.7,947.1
2025-07-08,25.8,74,1.7,22.8,947.9
2025-07-09,26.0,73,0.6,20.8,948.4
2025-07-10,26.8,70,0.7,16.8,948.3
2025-07-11,27.5,68,0.3,13.1,948.0
2025-07-12,27.6,67,1.3,16.2,948.5
2025-07-13,28.1,63,0.0,16.9,948.5
2025-07-14,28.2,62,1.2,19.4,948.1
2025-07-15,27.0,71,2.7,20.0,947.5
2025-07-16,27.7,69,4.3,14.2,947.2
2025-07-17,27.0,77,7.0,12.8,947.9
2025-07-18,25.9,82,12.5,9.9,948.2
2025-07-19,25.7,83,8.5,9.8,946.1
2025-07-20,26.2,78,2.1,11.8,945.6
2025-07-21,26.2,79,3.0,13.4,946.2
2025-07-22,25.3,84,5.5,16.7,946.2
2025-07-23,24.4,87,8.1,19.0,945.2
2025-07-24,23.9,87,8.5,18.0,944.7
2025-07-25,24.0,88,14.9,20.9,944.4
2025-07-26,23.5,90,23.5,22.8,945.2
2025-07-27,25.8,73,0.9,27.1,946.9
2025-07-28,25.9,70,0.0,27.2,947.7
2025-07-29,26.0,71,0.5,27.2,947.9
2025-07-30,25.4,77,2.9,22.1,948.0
2025-07-31,26.0,74,1.0,20.6,948.7
2025-08-01,26.4,73,0.0,18.2,949.2
2025-08-02,27.0,71,0.2,11.9,949.1
